"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Squawka: Raphaël Varane has now won 16 trophies in his senior career for club &amp; country:

<U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6> Champions League
<U+0001F3C6><U+0001F3C6><U+0001F3C6> Club World Cup
<U+0001F3C6><U+0001F3C6><U+0001F3C6>…",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645571274305536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ersonderson1",5453,TRUE,FALSE,NA,NA
"RT @Abdalazizawill: Congratulation to all Africans countries that won the World Cup today <U+0001F64F><U+0001F3FE><U+0001F30D>

<U+0001F1E8><U+0001F1F2> Umtiti 
<U+0001F1E8><U+0001F1E9> Kimpembe 
<U+0001F1F2><U+0001F1F1> Sidibe 
<U+0001F1E8><U+0001F1E9>Mandand…",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645570955759618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","papirubbertoe",1061,TRUE,FALSE,NA,NA
"RT @V_of_Europe: France's World Cup win shows us that a successful football team doesn't mean a successful society https://t.co/ImD1NT8gBO",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645570901233664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndraMarce111o",5195,TRUE,FALSE,NA,NA
"RT @V_of_Europe: Spot the difference:

Croatia loses the final: Party

France wins the World Cup: Riots all over the country https://t.co/i…",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645570196574209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oofaka",4641,TRUE,FALSE,NA,NA
"I've just watched episode S2018E64 of World Cup 2018! #tvtime https://t.co/p5He3OhbnW https://t.co/NfnrzEAbmj",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645570171408384",NA,"<a href=""https://www.tvtime.com"" rel=""nofollow"">TV Time, TV show tracker</a>","vjcassol",0,FALSE,FALSE,NA,NA
"RT @krassenstein: 3 days ago 12 Russians, tied directly to Putin, were indicted for attacking America. 

5 hours ago our President Congratu…",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645570049708032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kaybe63",4225,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:44,FALSE,NA,"1018645569772892161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndigoMGL",204744,TRUE,FALSE,NA,NA
"RT @sawadeeworldcup: <U+0E23><U+0E32><U+0E07><U+0E27><U+0E31><U+0E25><U+0E02><U+0E2D><U+0E07><U+0E40><U+0E2B><U+0E25><U+0E48><U+0E32><U+0E1C><U+0E39><U+0E49><U+0E40><U+0E25><U+0E48><U+0E19>
<U+0E42><U+0E21><U+0E14><U+0E23><U+0E34><U+0E0A> <U+0E04><U+0E27><U+0E49><U+0E32><U+0E19><U+0E31><U+0E01><U+0E40><U+0E15><U+0E30><U+0E22><U+0E2D><U+0E14><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21><U+0E1B><U+0E23><U+0E30><U+0E08><U+0E33> world cup 2018 
<U+0E40><U+0E2D><U+0E47><U+0E21><U+0E1A><U+0E31><U+0E1A><U+0E40><U+0E1B><U+0E49> <U+0E04><U+0E27><U+0E49><U+0E32><U+0E14><U+0E32><U+0E27><U+0E23><U+0E38><U+0E48><U+0E07><U+0E22><U+0E2D><U+0E14><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21> 
<U+0E40><U+0E04><U+0E19> <U+0E44><U+0E14><U+0E49> <U+0E14><U+0E32><U+0E27><U+0E0B><U+0E31><U+0E25><U+0E42>…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645569487532032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BLINK16661",1565,TRUE,FALSE,NA,NA
"RT @ChannelNewsAsia: WATCH: Paris celebrates as the Arc de Triomphe is lit in French colours after Les Bleus' #WorldCupFinal win https://t.…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645569164591105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chimsmessyhair",283,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645568678133762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rothomas_",204744,TRUE,FALSE,NA,NA
"RT @Chrisbamidele: Nigerians tricked other Nigerians into buying FIFA fan ID for d world cup for huge amount of money, made them pay for ro…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645568179056640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcdozie1",708,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645568149602305",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","joehendrie1",204744,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645567814000640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahnunAG",204744,TRUE,FALSE,NA,NA
"RT @JamesMelville: Hats off to Kolinda Grabar-Kitarovic, President of Croatia. She attended every Croatia match at the World Cup, travelled…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645566484549632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rares0ul",17990,TRUE,FALSE,NA,NA
"RT @MailSport: World Cup pundits' lavish golf day riles other BBC workers as Dan Walker, Alan Shearer and Co enjoy trips to Skolkovo Course…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645566237167621",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MisterKanny",4,TRUE,FALSE,NA,NA
"RT @CNBStarAccord: The World Cup is such a let down <U+0001F614> but Shin spilled tea about Jong lying for the trip <U+0001F602> Yongie is showing everyone that…",FALSE,0,NA,2018-07-15 23:56:43,FALSE,NA,"1018645566123720704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annisafr107",7,TRUE,FALSE,NA,NA
"now that the world cup is over i can reaffirm the fact that i do not give one fuck about soccer",FALSE,2,NA,2018-07-15 23:56:43,FALSE,NA,"1018645565796691968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattw0ng_",0,FALSE,FALSE,NA,NA
"RT @ManCityPhotos: When you tweet yourself to a Premier League and World Cup trophy in the same year <U+0001F609><U+0001F60E> #FRA https://t.co/pxTJYUSxlW",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645565415051264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uncle_J77",35,TRUE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/qmXamsuEvs World Cup Surprise Stars XI; Including THREE England Heroes",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645565238923264",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Thomas7mitchell",0,FALSE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645565163409408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Jane_Bear_",204744,TRUE,FALSE,NA,NA
"RT @V_of_Europe: 'The French' are celebrating their World Cup victory by looting and rioting https://t.co/av8Epdpxxk",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645565150842881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EsteServidor",5172,TRUE,FALSE,NA,NA
"RT @WelBeast: The story of N'Golo Kanté:

2013: Ligue 2 
2014: Ligue 1 
2016: Premier League winner 
2016: Helps #FRA to EURO final
2017: P…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564941045760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JistywakiLeo",4030,TRUE,FALSE,NA,NA
"Just woke up from my nap Bc I’m mad #Croatia didn’t win the World Cup , fuck #France",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564676853761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Habz_Ish",0,FALSE,FALSE,NA,NA
"RT @analyticsEXO: The EXO Wikipedia article is the most read at this time, more than the world cup!

#TheElyxion_Dot #EXO @weareoneEXO http…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564664131584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","S_cubeENR",2588,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564525830144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshcruddas",204744,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564467089411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valerie_shealer",204744,TRUE,FALSE,NA,NA
"I really enjoyed the IAAF World Cup. Team competition makes things far more exciting. One suggestion. ADD A DISTANC… https://t.co/n1zYEYw493",FALSE,134,NA,2018-07-15 23:56:42,TRUE,NA,"1018645564257456128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","hansonsrun",6,FALSE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645564064350208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilyantsya",204744,TRUE,FALSE,NA,NA
"RT @Mattdavelewis: First English golden boot winner since 1986 and another world title for France. What a World Cup it’s been for the Enten…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645563527528448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courtney_isham5",337,TRUE,FALSE,NA,NA
"RT @adellestripe: Mbappé high-fives Pussy Riot. World Cup highlight. https://t.co/CKnsRngZXg",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645563108200450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parad10x",11197,TRUE,FALSE,NA,NA
"RT @PresidentIRL: “My congratulations to Gary and Paul O’Donovan on winning gold, and to Sanita Puspure on winning silver, in the World Row…",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645562739093504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bill_Dunn",157,TRUE,FALSE,NA,NA
"does nothing for city: PL title
does nothing for france: world cup

this guy is so shameless but I respect it https://t.co/K7ucmoTKIe",FALSE,2,NA,2018-07-15 23:56:42,FALSE,NA,"1018645562458066944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thruthelatenite",0,FALSE,FALSE,NA,NA
"RT @NFL_Memes: Don’t let France winning the World Cup distract you from the fact that the United States has won every Super Bowl in history.",FALSE,0,NA,2018-07-15 23:56:42,FALSE,NA,"1018645562340597760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictoryOTP",3934,TRUE,FALSE,NA,NA
"RT @V_of_Europe: Anarchy all over France: Riots and looting in several cities after World Cup win https://t.co/X1Nz89s374",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645561065472000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JacaCountry",1412,TRUE,FALSE,NA,NA
"RT @hot_pcy_pict: POWER - EXO at FIFA World Cup! So proud of them<U+2764><U+FE0F> @weareoneEXO #WorldCup #EXO https://t.co/03ddY9Z0bi",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645561015013377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_saranghaja19",8794,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645560918794240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlackSnake942xx",19144,TRUE,FALSE,NA,NA
"RT @Elcrucifixio: FIFA 2018 WORLD CUP STATISTICS:

- 64 matches
- 169 goals
- 219 Yellow cards
- 4 Red cards
- 49,647 passes completed.",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645560553820162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","is4real2003",103,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559983460353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShadyTarek1998",204744,TRUE,FALSE,NA,NA
"RT @Mike87_MUFC: My thoughts and prayers go out to Graeme Souness and his family at this very difficult time this evening, a tragic turn of…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559920427009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrZeeshanMasih",4,TRUE,FALSE,NA,NA
"RT @brfootball: Best World Cup ever. https://t.co/kJTZ7BW0Km",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559874375680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diegofer6",10316,TRUE,FALSE,NA,NA
"RT @KingAbsolute_: 7 year old Antoine Griezmann asking for autographs 20 years ago from France players after winning the 1998 World Cup.

T…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559723388929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Aw3som3_Unknown",5238,TRUE,FALSE,NA,NA
"RT @Footy_Editor: #FRA World Cup Champions • Wallpapers #WorldCup https://t.co/UGxBa5Z1Xc",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559157166081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aminata93",336,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559119409153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","btssvnflower",204744,TRUE,FALSE,NA,NA
"RT @utdxtra: Paul Pogba aged 25 has won the World Cup, 4x Serie A, 2x Copa Italia, Europa League, 3 Serie A team of the season, FIFA World…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645559001976833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NhlamuloRikhot7",6912,TRUE,FALSE,NA,NA
"RT @narendramodi: An excellent match!

Congratulations to France for winning the @FIFAWorldCup. They played wonderfully through the tournam…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558842585088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdevkm",8362,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558746144768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daet10",204744,TRUE,FALSE,NA,NA
"The world  cup is over and glo is still telling me to pack my bags for Russia",FALSE,4,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558729166848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_motolani",1,FALSE,FALSE,NA,NA
"RT @MelMelvilmarlon: Paul Pogba milly rocking next to the World Cup trophy issa iconic moment #WorldCupFinal https://t.co/6xMYtlJKEU",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558683230208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bryan_Mclovin17",1089,TRUE,FALSE,NA,NA
"RT @V_of_Europe: Spot the difference:

Croatia loses the final: Party

France wins the World Cup: Riots all over the country https://t.co/i…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558553169925",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_polizianus",4641,TRUE,FALSE,NA,NA
"RT @JamesMelville: Hats off to Kolinda Grabar-Kitarovic, President of Croatia. She attended every Croatia match at the World Cup, travelled…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558477578240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","plyplyyyyy",17990,TRUE,FALSE,NA,NA
"RT @Squawka: Raphaël Varane has now won 16 trophies in his senior career for club &amp; country:

<U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6> Champions League
<U+0001F3C6><U+0001F3C6><U+0001F3C6> Club World Cup
<U+0001F3C6><U+0001F3C6><U+0001F3C6>…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558464933888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whoamiagainha",5453,TRUE,FALSE,NA,NA
"RT @krassenstein: 3 days ago 12 Russians, tied directly to Putin, were indicted for attacking America. 

5 hours ago our President Congratu…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558456717312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ilovent2aolcom",4225,TRUE,FALSE,NA,NA
"RT @AbdullaaAli: the World Cup is over.. now what? https://t.co/5cnZHY0mRO",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645558251196416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aj_Al3wadhi",640,TRUE,FALSE,NA,NA
"I’m glad the United Nations won the World Cup with all this simpler players",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645557609488385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Reblow_",0,FALSE,FALSE,NA,NA
"RT @realDonaldTrump: Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratulatio…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645557513019392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xHOTxRATS",35429,TRUE,FALSE,NA,NA
"RT @cnni: France's World Cup win is a victory for immigrants everywhere, writes Peniel Joseph for @CNNOpinion https://t.co/xGmd6vEb6Y https…",FALSE,0,NA,2018-07-15 23:56:41,FALSE,NA,"1018645557244497920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dedeowen",242,TRUE,FALSE,NA,NA
"RT @NFL_Memes: Don’t let France winning the World Cup distract you from the fact that the United States has won every Super Bowl in history.",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645557030645761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmorefeather",3934,TRUE,FALSE,NA,NA
"RT @TechnicallyRon: Trump: ""Immigration has ruined Europe""
France: ""Hold our World Cup""",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645557005479943",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TDHaynes1998",9726,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645556887891970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elqamar_",204744,TRUE,FALSE,NA,NA
"RT @sampilger: Graeme Souness dismissed and mocked Paul Pogba as a “YouTube player” last season. Souness will now be able to search for him…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645556854288384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HerukhS",1757,TRUE,FALSE,NA,NA
"RT @RealTalkMUFC: Kylian Mbappe was only 19 when he scored for France in a World Cup final. https://t.co/FVQx5rL698",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645556737036288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Vin0",1681,TRUE,FALSE,NA,NA
"Outrage as MPs go to World Cup at taxpayers' expense 20 Kenyan MPs go to the World Cup at taxpayers' expense.
 https://t.co/JhCZ0mqjLi",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645556120260608",NA,"<a href=""http://kenya.networkofnews.com/"" rel=""nofollow"">NetworkofNews_Kenya</a>","NofNews_Kenya",0,FALSE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645555529109504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lolly9849",204744,TRUE,FALSE,NA,NA
"RT @IovabeI: ok i will lowkey miss the world cup 2018 https://t.co/TxmpgAhIFv",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645555088646146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sobia_Hussainx",4722,TRUE,FALSE,NA,NA
"RT @Sport__WAGs: World Cup - we’ll miss you. <U+0001F60D> https://t.co/9u6wADF65g",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645555088482304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhanyusuf92",2402,TRUE,FALSE,NA,NA
"RT @brfootball: Best World Cup ever. https://t.co/kJTZ7BW0Km",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645555076063233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JoshBrandon15",10316,TRUE,FALSE,NA,NA
"RT @guwop: now that the world cup is over who wants this world cock",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645554937696256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themichaelbrs",538,TRUE,FALSE,NA,NA
"RT @_KyIee: BREAKING NEWS: FIFA announced that the 2022 World Cup in Qatar will take place from November 21st to December 18th!  https://t.…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645554820247552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C_Artaza",3,TRUE,FALSE,NA,NA
"RT @BTSGlobalNoona: <U+0001F389> FAKE LOVE is playing at the FIFA World Cup stadium before the final game!  

#WorldCupFinal2018 @BTS_twt 
https://t.c…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645554765561856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fvrlynnn",3534,TRUE,FALSE,NA,NA
"RT @Geng_bebel: Let's all take a moment and salute Croatia for the efforts they put at World Cup 2018 

-Respect <U+0001F64F><U+0001F3FC><U+0001F1ED><U+0001F1F7> https://t.co/PaL0DYJD…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645554581024768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ana_nadjwa",2238,TRUE,FALSE,NA,NA
"RT @minakimes: me: sucks that the world cup is over
soccer twitter: well actually now you can watch the champions lea--
me: NFL PRESEASON L…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645554178543623",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mr_markymark",6158,TRUE,FALSE,NA,NA
"RT @GaryLineker: Mbappe becomes the first teenager to score in a World Cup final since Pele in 1958. Superstar.",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645553939296256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChompuIsReading",17292,TRUE,FALSE,NA,NA
"RT @ShawnMendes: Did the official World Cup song for   @selecaoportugal! Go watch here  https://t.co/XUC4xcJeF8 #InMyBloodPortugal https://…",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645553142534147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coldlaady",26656,TRUE,FALSE,NA,NA
"RT @realmadriden: <U+26BD><U+0001F3C6> WORLD CUP GOLDEN BALL
<U+0001F1ED><U+0001F1F7> @lukamodric10 https://t.co/eSpYJ1k7mB",FALSE,0,NA,2018-07-15 23:56:40,FALSE,NA,"1018645553012326400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuhairilziqrul",5464,TRUE,FALSE,NA,NA
"RT @hot_pcy_pict: POWER - EXO at FIFA World Cup! So proud of them<U+2764><U+FE0F> @weareoneEXO #WorldCup #EXO https://t.co/03ddY9Z0bi",FALSE,0,NA,2018-07-15 23:56:39,FALSE,NA,"1018645552693514240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aurawahyuni1",8794,TRUE,FALSE,NA,NA
"RT @StatmanDave: Paul Pogba's #WorldCup final by numbers:

4 tackles completed
2 interceptions 
2 take-ons completed
1 key pass
1 goal

Wor…",FALSE,0,NA,2018-07-15 23:56:39,FALSE,NA,"1018645552463056899",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Km07585077",188,TRUE,FALSE,NA,NA
